Customer Id,Geography Id,Customer Alternate Id,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Suffix,Gender,Email Address,Yearly Income,Total Children,Number of Children At Home,Education,Occupation,Owns House,Number of Cars Owned,Address Line 1,Address Line 2,Date of First Purchase,Commute Distance,Marital Status,Phone Number
20653,358,AW00020653,,Jessica,,White,FALSE,1975-09-01 00:00,,F,jessica60@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,3095 Wildewood Dr.,,2013-08-02 00:00,0-1 Miles,M,522-555-0124
20654,347,AW00020654,,Taylor,,Murphy,FALSE,1981-05-03 00:00,,F,taylor8@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,3805 Halfmoon Court,,2013-08-16 00:00,2-5 Miles,M,556-555-0130
20655,545,AW00020655,,Edward,L,Butler,FALSE,1975-08-05 00:00,,M,edward63@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,1,4242 Coggins Dr.,,2013-09-01 00:00,0-1 Miles,M,195-555-0131
20656,66,AW00020656,,Marcus,L,Perry,FALSE,1975-10-19 00:00,,M,marcus57@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,8501 Second Ave.,,2012-06-09 00:00,2-5 Miles,M,237-555-0115
20657,345,AW00020657,,Blake,A,Russell,FALSE,1974-12-23 00:00,,M,blake67@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,0,866 San Tanderz Dr.,,2013-08-19 00:00,2-5 Miles,S,516-555-0137
20658,311,AW00020658,,Kaylee,E,Campbell,FALSE,1976-08-11 00:00,,F,kaylee28@adventure-works.com,70000,2,0,Graduate Degree,Professional,1,0,5 View Dr.,,2013-12-05 00:00,0-1 Miles,M,113-555-0189
20659,329,AW00020659,,Xavier,J,Baker,FALSE,1976-09-03 00:00,,M,xavier30@adventure-works.com,70000,3,0,Graduate Degree,Professional,1,0,5271 St. George Court,,2013-12-25 00:00,0-1 Miles,M,943-555-0190
20660,633,AW00020660,,Christina,,Cox,FALSE,1975-04-18 00:00,,F,christina8@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,9741 Limeridge Drive,,2013-07-31 00:00,0-1 Miles,M,480-555-0190
20661,301,AW00020661,,Taylor,E,Diaz,FALSE,1975-04-06 00:00,,F,taylor46@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,9277 Country View Lane,,2013-08-14 00:00,0-1 Miles,M,856-555-0125
20662,545,AW00020662,,Taylor,J,Perry,FALSE,1974-06-13 00:00,,F,taylor33@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,0,5670 Bel Air Dr.,,2012-12-28 00:00,2-5 Miles,M,937-555-0134
20663,316,AW00020663,,Kaitlyn,A,Stewart,FALSE,1979-09-03 00:00,,F,kaitlyn47@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,0,0,3086 Indigo Ct,,2013-02-22 00:00,0-1 Miles,S,647-555-0146
20664,611,AW00020664,,Isaiah,,Watson,FALSE,1973-11-20 00:00,,M,isaiah0@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,7223 Vinewood Dr.,,2013-03-18 00:00,2-5 Miles,M,385-555-0110
20665,59,AW00020665,,James,C,Evans,FALSE,1974-02-18 00:00,,M,james50@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,4123 Lakehurst Dr.,,2012-06-18 00:00,2-5 Miles,S,726-555-0110
20666,299,AW00020666,,Lacey,,Rai,FALSE,1974-04-06 00:00,,F,lacey7@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,5692 Gill Drive,,2013-02-28 00:00,2-5 Miles,S,172-555-0161
20667,611,AW00020667,,Jodi,C,Pal,FALSE,1974-06-26 00:00,,F,jodi12@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,1,1,9635 Rock Oak Road,,2013-04-11 00:00,2-5 Miles,S,901-555-0178
20668,311,AW00020668,Mr.,Eric,,Rothenberg,FALSE,1974-04-06 00:00,,F,eric9@adventure-works.com,70000,2,2,Bachelors,Skilled Manual,0,1,9277 Country View Lane,,2013-04-27 00:00,0-1 Miles,S,326-555-0100
20669,65,AW00020669,,Rachel,C,Ross,FALSE,1983-10-01 00:00,,F,rachel51@adventure-works.com,40000,0,0,Bachelors,Professional,1,1,4519 Sequoia Drive,,2012-06-06 00:00,2-5 Miles,S,792-555-0116
20670,69,AW00020670,,Julia,A,Cox,FALSE,1975-09-09 00:00,,F,julia55@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,1362 Geary Road,,2012-06-20 00:00,0-1 Miles,M,647-555-0111
20671,299,AW00020671,,Ronald,,Sanchez,FALSE,1981-02-09 00:00,,M,ronald23@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,182 Perry Way,,2013-04-19 00:00,2-5 Miles,M,187-555-0159
20672,311,AW00020672,,Fernando,,Ross,FALSE,1981-03-03 00:00,,M,fernando48@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,4002 Fawn Glen Circle,,2013-05-06 00:00,2-5 Miles,S,816-555-0117
20673,347,AW00020673,,Dylan,A,Washington,FALSE,1981-10-19 00:00,,M,dylan12@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,2296 Rapallo Lane,,2013-06-22 00:00,0-1 Miles,M,524-555-0198
20674,609,AW00020674,,Samuel,T,Butler,FALSE,1978-02-22 00:00,,M,samuel13@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,0,1,8986 Hummingbird Ct,,2013-08-02 00:00,0-1 Miles,S,886-555-0112
20675,542,AW00020675,,Natalie,M,Martin,FALSE,1978-10-29 00:00,,F,natalie82@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,0,1,1788 Camino Verde,,2013-08-02 00:00,0-1 Miles,S,764-555-0123
20676,300,AW00020676,,Carlos,C,Parker,FALSE,1972-03-20 00:00,,M,carlos25@adventure-works.com,60000,3,3,Bachelors,Skilled Manual,1,0,22 Fillet Ave.,,2013-04-13 00:00,2-5 Miles,M,937-555-0143
20677,326,AW00020677,,Trinity,,Bailey,FALSE,1977-08-09 00:00,,F,trinity14@adventure-works.com,60000,3,3,Bachelors,Skilled Manual,1,0,2 Raymond Dr,,2013-08-06 00:00,2-5 Miles,S,195-555-0117
20678,301,AW00020678,,Martha,,Lin,FALSE,1982-09-20 00:00,,F,martha7@adventure-works.com,60000,3,3,Bachelors,Skilled Manual,1,1,8422 Castle Rock,,2013-08-13 00:00,2-5 Miles,S,112-555-0161
20679,43,AW00020679,,Dakota,D,Jenkins,FALSE,1971-11-11 00:00,,M,dakota5@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,6711 Frayne Ct.,,2013-03-25 00:00,2-5 Miles,M,997-555-0196
20680,60,AW00020680,,Ashley,,Anderson,FALSE,1977-07-15 00:00,,F,ashley10@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,1867 Buchanan Rd.,,2012-06-21 00:00,2-5 Miles,S,883-555-0115
20681,302,AW00020681,,Walter,L,Moreno,FALSE,1974-10-26 00:00,,M,walter19@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,2,3413 Sequoia Woods Pl.,,2013-02-01 00:00,2-5 Miles,S,508-555-0110
20682,326,AW00020682,,John,F,Davis,FALSE,1975-04-15 00:00,,M,john44@adventure-works.com,80000,2,0,Graduate Degree,Professional,1,0,6011 Driftwood Dr.,,2013-07-11 00:00,0-1 Miles,M,595-555-0117
20683,329,AW00020683,,Amanda,A,Mitchell,FALSE,1975-02-18 00:00,,F,amanda54@adventure-works.com,80000,3,0,Graduate Degree,Professional,1,0,9636 Gatter Court,,2013-07-01 00:00,0-1 Miles,M,142-555-0190
20684,331,AW00020684,,Olivia,A,Lee,FALSE,1974-07-28 00:00,,F,olivia21@adventure-works.com,80000,3,0,Graduate Degree,Professional,1,0,4778 Geary Road,,2013-07-25 00:00,0-1 Miles,M,725-555-0167
20685,298,AW00020685,,Mariah,,Powell,FALSE,1970-07-01 00:00,,F,mariah13@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,6011 Lindenwood Drive,,2013-08-27 00:00,0-1 Miles,M,395-555-0118
20686,338,AW00020686,,Lucas,,Nelson,FALSE,1970-10-05 00:00,,M,lucas1@adventure-works.com,40000,0,0,Bachelors,Professional,1,1,8634 Valley Blvd.,,2013-08-04 00:00,2-5 Miles,S,152-555-0143
20687,542,AW00020687,,Rebecca,,Campbell,FALSE,1970-08-04 00:00,,F,rebecca9@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,9750 W. Watson Court,,2013-10-25 00:00,2-5 Miles,S,318-555-0114
20688,616,AW00020688,,Steven,A,Ramirez,FALSE,1971-03-11 00:00,,M,steven17@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,1,5046 Queens Road,,2014-01-17 00:00,2-5 Miles,M,677-555-0129
20689,633,AW00020689,,Connor,J,Green,FALSE,1976-07-04 00:00,,M,connor41@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,2,840 Charlotte Ave.,,2013-06-01 00:00,2-5 Miles,M,169-555-0130
20690,361,AW00020690,,Nathaniel,,Torres,FALSE,1971-05-04 00:00,,M,nathaniel5@adventure-works.com,50000,3,3,Bachelors,Skilled Manual,1,2,4062 Highland Circle,,2013-12-14 00:00,2-5 Miles,M,850-555-0132
20691,52,AW00020691,,Eduardo,,Smith,FALSE,1970-08-14 00:00,,M,eduardo0@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,3424 Rambling Lane,,2013-03-23 00:00,0-1 Miles,M,577-555-0129
20692,348,AW00020692,,John,H,Lewis,FALSE,1976-12-02 00:00,,M,john55@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,8321 Marina Lakes Dr.,,2013-10-04 00:00,0-1 Miles,M,399-555-0132
20693,648,AW00020693,,Zachary,L,Perry,FALSE,1971-03-10 00:00,,M,zachary6@adventure-works.com,60000,0,0,Graduate Degree,Professional,0,1,5545 Clown Court,,2013-08-27 00:00,0-1 Miles,S,375-555-0149
20694,54,AW00020694,,Daniel,,Anderson,FALSE,1969-10-10 00:00,,M,daniel7@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,2,3330 Hawes Street,,2013-03-01 00:00,2-5 Miles,M,984-555-0147
20695,326,AW00020695,,Joshua,,Brown,FALSE,1969-08-07 00:00,,M,joshua6@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,2,181 Gainsborough Drive,,2013-12-25 00:00,2-5 Miles,M,238-555-0117
20696,539,AW00020696,,Ethan,D,Gonzales,FALSE,1969-12-19 00:00,,M,ethan13@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,0,2,9592 Adelia Court,,2013-02-04 00:00,0-1 Miles,M,640-555-0132
20697,300,AW00020697,,Stefanie,R,Schmidt,FALSE,1970-06-25 00:00,,F,stefanie7@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,3,1147 Delta Way,,2013-12-11 00:00,10+ Miles,M,311-555-0181
20698,307,AW00020698,,Darren,,Chandra,FALSE,1975-03-16 00:00,,M,darren4@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,3,6130 Alderwood Lane,,2013-05-27 00:00,5-10 Miles,M,567-555-0149
20699,343,AW00020699,,Hunter,,Wang,FALSE,1969-08-12 00:00,,M,hunter19@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,0,2,3478 Glenwood Dr,,2013-08-04 00:00,0-1 Miles,S,142-555-0199
20700,298,AW00020700,,Marcus,G,Scott,FALSE,1970-01-30 00:00,,M,marcus32@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,1,2,4292 Oak Street,,2013-08-04 00:00,2-5 Miles,M,156-555-0159
20701,312,AW00020701,,Liz,,Anderson,FALSE,1981-01-16 00:00,,F,liz0@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,0,2,5884 Blue Ridge,,2013-08-27 00:00,0-1 Miles,S,130-555-0119
20702,348,AW00020702,,Oscar,V,Ross,FALSE,1969-03-07 00:00,,M,oscar12@adventure-works.com,70000,4,2,Bachelors,Skilled Manual,0,2,7104 Roland Ct.,,2013-07-20 00:00,0-1 Miles,S,176-555-0134
20703,547,AW00020703,,Seth,L,White,FALSE,1968-11-22 00:00,,M,seth13@adventure-works.com,70000,4,2,Bachelors,Professional,1,2,6573 Helene Court,,2013-08-08 00:00,2-5 Miles,S,662-555-0125
20704,536,AW00020704,,Shane,R,Rodriguez,FALSE,1968-08-20 00:00,,M,shane22@adventure-works.com,70000,4,2,Bachelors,Professional,1,2,9670 Walnut Pl.,,2013-10-01 00:00,2-5 Miles,M,404-555-0143
20705,325,AW00020705,,Kevin,A,Roberts,FALSE,1974-03-02 00:00,,M,kevin41@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,4893 Kiska Court,,2013-04-01 00:00,0-1 Miles,M,708-555-0117
20706,347,AW00020706,,Haley,J,Gonzalez,FALSE,1973-09-15 00:00,,F,haley48@adventure-works.com,70000,0,0,Bachelors,Professional,1,1,449 Running Springs Road,,2013-08-28 00:00,2-5 Miles,S,664-555-0169
20707,369,AW00020707,,Danielle,P,Stewart,FALSE,1973-07-07 00:00,,F,danielle26@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,1163 Bella Vista,# 103,2013-08-19 00:00,2-5 Miles,S,801-555-0130
20708,52,AW00020708,,Devin,,Thompson,FALSE,1980-03-05 00:00,,M,devin14@adventure-works.com,70000,4,2,Bachelors,Professional,1,3,618 Oak Street,,2012-07-30 00:00,2-5 Miles,S,681-555-0150
20709,339,AW00020709,,Samuel,M,Evans,FALSE,1968-12-09 00:00,,M,samuel31@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,3522 B Wildbrook Ct.,,2013-08-05 00:00,0-1 Miles,M,120-555-0194
20710,237,AW00020710,,Andres,,Raje,FALSE,1980-05-07 00:00,,M,andres11@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,6296 Elmonte Drive,,2012-01-27 00:00,1-2 Miles,M,1 (11) 500 555-0183
20711,246,AW00020711,,Ebony,I,Sanz,FALSE,1979-07-05 00:00,,F,ebony41@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,4817 Crow St.,,2012-02-24 00:00,1-2 Miles,M,1 (11) 500 555-0192
20712,253,AW00020712,,Colin,,Huang,FALSE,1980-01-18 00:00,,M,colin6@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,4833 Kirkwood Drive,,2012-02-17 00:00,1-2 Miles,M,1 (11) 500 555-0165
20713,270,AW00020713,,Kathleen,,Gill,FALSE,1983-09-13 00:00,,F,kathleen15@adventure-works.com,10000,0,0,Partial High School,Manual,0,2,3951 Panoramic Avenue,,2012-02-18 00:00,1-2 Miles,S,1 (11) 500 555-0180
20714,243,AW00020714,,Christine,,Beck,FALSE,1983-07-13 00:00,,F,christine15@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,5841 Longview Rd.,,2013-03-12 00:00,0-1 Miles,S,1 (11) 500 555-0185
20715,154,AW00020715,,Henry,C,Kapoor,FALSE,1977-12-20 00:00,,M,henry3@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,Hauptstr 6035,,2013-08-08 00:00,0-1 Miles,S,1 (11) 500 555-0121
20716,157,AW00020716,,Kristina,V,Arun,FALSE,1979-03-13 00:00,,F,kristina7@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,Waldstr 29,,2012-05-04 00:00,0-1 Miles,M,1 (11) 500 555-0186
20717,263,AW00020717,,Chelsea,R,Ray,FALSE,1984-03-02 00:00,,F,chelsea12@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,0,0,7332 Saddlewood,,2012-02-23 00:00,1-2 Miles,S,1 (11) 500 555-0179
20718,234,AW00020718,,Ricky,,Ruiz,FALSE,1978-06-23 00:00,,M,ricky2@adventure-works.com,30000,0,0,High School,Manual,1,1,7304 Mt. Palomar Pl.,,2012-02-24 00:00,2-5 Miles,S,1 (11) 500 555-0158
20719,135,AW00020719,,Lawrence,,Alvarez,FALSE,1978-02-17 00:00,,M,lawrence2@adventure-works.com,30000,0,0,High School,Manual,0,1,Am Karlshof 2462,,2012-05-20 00:00,1-2 Miles,S,1 (11) 500 555-0145
20720,147,AW00020720,,Regina,R,Subram,FALSE,1978-01-01 00:00,,F,regina12@adventure-works.com,30000,0,0,High School,Manual,0,1,Husemann Straße 4444,,2012-05-09 00:00,2-5 Miles,S,1 (11) 500 555-0166
20721,236,AW00020721,,Hailey,G,Perry,FALSE,1977-01-05 00:00,,F,hailey29@adventure-works.com,10000,0,0,Partial High School,Manual,1,2,514 Rambling Lane,,2013-08-09 00:00,1-2 Miles,S,1 (11) 500 555-0170
20722,127,AW00020722,,Kellie,L,Serrano,FALSE,1977-10-22 00:00,,F,kellie15@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,Postfach 8 11 55,,2012-06-29 00:00,1-2 Miles,S,1 (11) 500 555-0113
20723,171,AW00020723,,Cedric,T,Zhu,FALSE,1977-06-24 00:00,,M,cedric13@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,Bundesallee 7567,,2013-07-20 00:00,1-2 Miles,S,1 (11) 500 555-0191
20724,248,AW00020724,,Ebony,,Vance,FALSE,1976-07-07 00:00,,F,ebony3@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,2590 Concord,,2013-07-24 00:00,1-2 Miles,S,1 (11) 500 555-0140
20725,253,AW00020725,,Linda,K,Romero,FALSE,1976-10-01 00:00,,F,linda24@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,7357 Scottsdale Road,,2013-12-15 00:00,1-2 Miles,S,1 (11) 500 555-0145
20726,126,AW00020726,,Beth,,Romero,FALSE,1982-08-14 00:00,,F,beth11@adventure-works.com,30000,0,0,High School,Manual,0,1,Auf den Kuhlen Straße 7,,2012-06-14 00:00,2-5 Miles,S,1 (11) 500 555-0191
20727,161,AW00020727,,Arturo,,Ye,FALSE,1975-07-13 00:00,,M,arturo10@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,Kulmer Straße 3,,2013-11-18 00:00,0-1 Miles,S,1 (11) 500 555-0138
20728,224,AW00020728,,Cedric,J,Chande,FALSE,1976-06-12 00:00,,M,cedric33@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,"70, rue de l´Esplanade",,2013-06-05 00:00,1-2 Miles,S,1 (11) 500 555-0147
20729,154,AW00020729,,Aimee,M,Zhou,FALSE,1977-04-18 00:00,,F,aimee7@adventure-works.com,40000,2,2,Partial College,Clerical,0,1,Postfach 99 01 01,,2013-06-20 00:00,0-1 Miles,M,1 (11) 500 555-0128
20730,267,AW00020730,,Aaron,,Shan,FALSE,1976-12-12 00:00,,M,aaron31@adventure-works.com,40000,2,2,Partial College,Clerical,1,2,1896 Anyway Street,,2013-06-03 00:00,1-2 Miles,S,1 (11) 500 555-0142
20731,133,AW00020731,,Andre,S,Kovár,FALSE,1975-12-12 00:00,,M,andre4@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,0,0,Buergermeister-ulrich-str 44990,,2013-03-30 00:00,1-2 Miles,S,1 (11) 500 555-0166
20732,626,AW00020732,,Joshua,W,Walker,FALSE,1986-03-21 00:00,,M,joshua25@adventure-works.com,40000,3,3,Partial College,Clerical,1,0,5030 Blue Ridge Dr.,,2013-03-05 00:00,0-1 Miles,S,241-555-0136
20733,611,AW00020733,,Sheena,A,Luo,FALSE,1980-06-05 00:00,,F,sheena5@adventure-works.com,40000,3,3,Partial College,Clerical,1,2,1462 West Cliff Place,,2013-05-25 00:00,0-1 Miles,S,597-555-0172
20734,51,AW00020734,,Luis,G,Phillips,FALSE,1980-01-14 00:00,,M,luis38@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,2156 Temple Court,,2013-05-28 00:00,0-1 Miles,M,520-555-0148
20735,638,AW00020735,,Caitlin,,Cooper,FALSE,1985-10-19 00:00,,F,caitlin15@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,3511 B Eagle Peak Rd.,,2013-08-15 00:00,1-2 Miles,M,190-555-0196
20736,57,AW00020736,,Alexandra,,Howard,FALSE,1980-12-10 00:00,,F,alexandra15@adventure-works.com,40000,4,4,Partial College,Clerical,1,1,4399 Shuey Ave,,2012-07-09 00:00,1-2 Miles,S,512-555-0160
20737,359,AW00020737,,Victoria,A,Griffin,FALSE,1934-12-31 00:00,,F,victoria67@adventure-works.com,20000,2,0,Partial College,Clerical,0,2,764 Nahua,,2014-01-21 00:00,1-2 Miles,M,360-555-0122
20738,633,AW00020738,,Alex,O,Kelly,FALSE,1977-07-18 00:00,,M,alex5@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,1,0,6327 Mount Olivet Ct.,,2013-09-27 00:00,0-1 Miles,M,654-555-0176
20739,631,AW00020739,,Kaitlyn,A,Carter,FALSE,1959-03-24 00:00,,F,kaitlyn8@adventure-works.com,10000,2,1,High School,Manual,1,2,9002 Kathleen Drive,,2013-03-10 00:00,1-2 Miles,S,724-555-0134
20740,43,AW00020740,,Kathryn,,Sharma,FALSE,1958-12-07 00:00,,F,kathryn8@adventure-works.com,10000,2,1,High School,Manual,1,2,1161 Pine Hollow Road,,2013-07-02 00:00,0-1 Miles,M,471-555-0160
20741,335,AW00020741,,Jocelyn,,Foster,FALSE,1959-03-26 00:00,,F,jocelyn15@adventure-works.com,20000,2,0,High School,Manual,1,2,7943 C. Mounthood,,2013-04-24 00:00,1-2 Miles,S,798-555-0178
20742,542,AW00020742,,Isabella,M,Stewart,FALSE,1964-02-14 00:00,,F,isabella81@adventure-works.com,20000,2,0,High School,Manual,0,2,1132 Plymouth Dr.,,2013-10-05 00:00,0-1 Miles,M,126-555-0181
20743,536,AW00020743,,Arianna,W,Howard,FALSE,1959-01-11 00:00,,F,arianna33@adventure-works.com,20000,2,0,High School,Manual,0,2,5295 Magnolia Drive,,2013-10-30 00:00,0-1 Miles,M,589-555-0155
20744,298,AW00020744,,Amanda,N,Barnes,FALSE,1958-08-29 00:00,,F,amanda24@adventure-works.com,20000,2,0,High School,Manual,0,2,4020 Alum Rock Drive,,2013-12-06 00:00,0-1 Miles,M,259-555-0114
20745,49,AW00020745,,Mariah,C,Price,FALSE,1965-05-31 00:00,,F,mariah4@adventure-works.com,20000,2,0,Partial High School,Manual,0,2,2298 Pinto Rd,,2013-05-13 00:00,1-2 Miles,M,141-555-0152
20746,52,AW00020746,,Christina,M,Torres,FALSE,1976-02-20 00:00,,F,christina11@adventure-works.com,20000,2,0,Partial High School,Manual,0,2,8808 Geneva Ave,#9,2013-03-28 00:00,1-2 Miles,M,490-555-0111
20747,612,AW00020747,,Melody,,Vazquez,FALSE,1965-11-21 00:00,,F,melody15@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,1915 Stanley Dollar Dr.,,2013-12-04 00:00,0-1 Miles,M,545-555-0147
20748,633,AW00020748,,Stephanie,R,Watson,FALSE,1960-04-03 00:00,,F,stephanie24@adventure-works.com,20000,3,0,Partial High School,Clerical,1,2,4192 Mines Road,,2013-04-16 00:00,1-2 Miles,S,647-555-0182
20749,638,AW00020749,,Joan,L,Morgan,FALSE,1959-10-13 00:00,,F,joan11@adventure-works.com,30000,1,0,High School,Clerical,1,1,1800 Honey Court,,2013-11-29 00:00,2-5 Miles,M,867-555-0167
20750,329,AW00020750,,Katherine,A,King,FALSE,1960-03-25 00:00,,F,katherine67@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,9632 K St.,,2013-08-23 00:00,0-1 Miles,M,754-555-0199
20751,298,AW00020751,,Jermaine,H,Arthur,FALSE,1961-04-18 00:00,,M,jermaine5@adventure-works.com,30000,1,0,High School,Clerical,0,2,890 Ridgeview Dr,,2013-12-13 00:00,1-2 Miles,M,519-555-0115
20752,631,AW00020752,,Christian,,Simmons,FALSE,1961-03-14 00:00,,M,christian2@adventure-works.com,30000,1,0,High School,Clerical,0,2,1930 Many Lane,,2013-10-11 00:00,0-1 Miles,M,472-555-0138
20753,631,AW00020753,,Taylor,D,Kelly,FALSE,1966-11-18 00:00,,F,taylor23@adventure-works.com,30000,1,0,High School,Clerical,0,2,2425 Notre Dame Ave,,2013-12-21 00:00,1-2 Miles,M,377-555-0181
20754,331,AW00020754,,Ian,T,Davis,FALSE,1960-11-08 00:00,,M,ian6@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,7490 Sharon Dr,,2013-08-30 00:00,1-2 Miles,M,846-555-0149
20755,311,AW00020755,,Alex,,Lopez,FALSE,1960-12-01 00:00,,M,alex41@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2236 California St.,,2013-08-17 00:00,0-1 Miles,M,422-555-0151
20756,55,AW00020756,,Marcus,,Griffin,FALSE,1967-01-21 00:00,,M,marcus70@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,1240 Dayton Court,,2013-09-03 00:00,0-1 Miles,M,586-555-0175
20757,553,AW00020757,,Alexia,,Powell,FALSE,1961-12-15 00:00,,F,alexia8@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,2120 Mark Twain Dr,,2014-01-01 00:00,0-1 Miles,M,402-555-0181
20758,637,AW00020758,,Jesse,,Sanders,FALSE,1972-08-29 00:00,,M,jesse3@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,4393 Chianti Pl.,,2013-04-19 00:00,1-2 Miles,M,500-555-0174
20759,300,AW00020759,,Teresa,,Serrano,FALSE,1961-11-17 00:00,,F,teresa17@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2888 Woodbury Place,,2013-06-20 00:00,0-1 Miles,M,687-555-0112
20760,62,AW00020760,,Thomas,,Alexander,FALSE,1973-03-15 00:00,,M,thomas21@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,6934 Dos Encinas,,2013-11-04 00:00,1-2 Miles,M,126-555-0133
20761,316,AW00020761,,Jonathan,A,Washington,FALSE,1967-11-09 00:00,,M,jonathan13@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,8496 La Salle Ct.,,2013-05-17 00:00,1-2 Miles,M,949-555-0111
20762,360,AW00020762,,Jennifer,C,King,FALSE,1968-10-08 00:00,,F,jennifer22@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,2583 Cypress Ave.,,2013-12-15 00:00,1-2 Miles,M,912-555-0154
20763,542,AW00020763,,Lucas,S,Carter,FALSE,1963-02-10 00:00,,M,lucas2@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,1585 Larkspur,,2013-06-19 00:00,1-2 Miles,M,917-555-0167
20764,62,AW00020764,,Christian,,Taylor,FALSE,1962-07-16 00:00,,M,christian43@adventure-works.com,30000,2,0,High School,Skilled Manual,0,2,7770 Springwood Court,,2013-05-17 00:00,0-1 Miles,M,696-555-0182
20765,335,AW00020765,,Wyatt,,Lopez,FALSE,1962-11-16 00:00,,M,wyatt31@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,1590 Mildred Ln.,#35,2013-08-12 00:00,1-2 Miles,M,368-555-0118
20766,339,AW00020766,,Charles,G,Morgan,FALSE,1969-04-06 00:00,,M,charles61@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,8691 Balhan Court,,2013-03-29 00:00,0-1 Miles,M,607-555-0187
20767,648,AW00020767,,Rachel,M,Thomas,FALSE,1964-03-22 00:00,,F,rachel13@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,1141 Redwood Road,,2013-09-25 00:00,1-2 Miles,S,525-555-0169
20768,298,AW00020768,,Marshall,H,Nara,FALSE,1963-08-24 00:00,,M,marshall37@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,7011 Oak Dr.,,2013-09-19 00:00,1-2 Miles,S,471-555-0129
